ID,s1_name,patch_id,input,output,type,category,latitude,longitude,country,season,climate_zone
1088669,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_48_56,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_48_56,"Identify touching classes: a) Coniferous forest and Marine waters, b) Broad-leaved forest and Pastures, c) Arable land and Permanent crops, d) Arable land and Mixed forest",d,mcq,adjacency,47.2423106681105,8.447153838709122,Switzerland,Summer,"Temperate, no dry season, warm summer"
1088670,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_48_56,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_48_56,"Which pair of classes touch in the satellite image? a) Arable land and Coniferous forest, b) Complex cultivation patterns and Mixed forest, c) Broad-leaved forest and Pastures, d) Arable land and Urban fabric",d,mcq,adjacency,47.2423106681105,8.447153838709122,Switzerland,Summer,"Temperate, no dry season, warm summer"
1088671,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_48_56,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_48_56,"Select the option that corresponds to the climate zone shown in the satellite image: a) Cold, dry summer, warm summer, b) Temperate, no dry season, warm summer, c) Cold, no dry season, hot summer, d) Temperate, dry summer, warm summer",b,mcq,climate zone,47.2423106681105,8.447153838709122,Switzerland,Summer,"Temperate, no dry season, warm summer"
1088672,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_48_56,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_48_56,"Which country does this satellite image show? a) Ireland, b) Switzerland, c) Luxembourg, d) Portugal",b,mcq,country,47.2423106681105,8.447153838709122,Switzerland,Summer,"Temperate, no dry season, warm summer"
1088673,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_48_56,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_48_56,"From the following classes, select the one that is present: a) Complex cultivation patterns, b) Mixed forest, c) Coniferous forest, d) Broad-leaved forest",b,mcq,presence,47.2423106681105,8.447153838709122,Switzerland,Summer,"Temperate, no dry season, warm summer"
1088674,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_48_56,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_48_56,"Using the urban fabric as the reference, how would you describe the position of the mixed forest? a) to the left, b) to the bottom, c) to the right, d) to the top",a,mcq,relative pos,47.2423106681105,8.447153838709122,Switzerland,Summer,"Temperate, no dry season, warm summer"
1088675,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_48_56,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_48_56,"Which option best describes where the urban fabric is located compared to the mixed forest? a) to the bottom-left, b) to the top-left, c) to the left, d) to the right",d,mcq,relative pos,47.2423106681105,8.447153838709122,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089739,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,Would you identify any arable land as lying adjacent to inland wetlands?,yes,binary,adjacency,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089740,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,Does any instance of industrial or commercial units make contact with urban fabrics in the image?,yes,binary,adjacency,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089741,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,Would you identify any instance of industrial or commercial units as lying right beside inland wetlands?,yes,binary,adjacency,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089742,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,Is any arable land and industrial or commercial units neighbouring each other in the image?,yes,binary,adjacency,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089743,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,Is there any inland wetland and urban fabrics directly connected in the scene?,no,binary,adjacency,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089744,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,Does the image show any coastal wetland bordering urban fabrics?,no,binary,adjacency,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089745,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,Is any coastal wetland situated directly next to industrial or commercial units?,no,binary,adjacency,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089746,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,Would you say that industrial or commercial units span over 80% of the image?,no,binary,area,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089747,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,Are industrial or commercial units occupying 0% or more of the image?,yes,binary,area,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089748,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,Do urban fabrics extend over the entire image area?,no,binary,area,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089749,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,Is the area of urban fabrics greater than or equal to 0%?,yes,binary,area,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089750,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,Is there at least one continuous patch of industrial or commercial units in the image?,yes,binary,count,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089751,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,Would you say there are three or more continuous regions of industrial or commercial units in the image?,no,binary,count,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089752,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,Would you confirm that exactly three connected patches of urban fabrics are present?,no,binary,count,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089753,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,Is there at least one continuous patch of urban fabrics in the image?,yes,binary,count,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089754,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,Does the satellite image contain inland wetlands?,yes,binary,presence,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089755,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,Does the satellite image display industrial or commercial units?,yes,binary,presence,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089756,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,"Create a bounding box enclosing the land cover class instance at <point>(0.49, 0.92)</point> in the satellite image.","[0.17 0.78, 0.96 1.0]",bounding box,point,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089757,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,"Provide a bounding box around the land cover class instance found at <point>(0.84, 0.79)</point> in the satellite image.","[0.6 0.52, 1.0 1.0]",bounding box,point,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089758,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,"Generate a bounding box around the land cover class instance located at <point>(0.09, 0.93)</point> in the image.","[0.0 0.79, 0.27 1.0]",bounding box,point,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089759,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,Where can a continuous area of <ref>industrial or commercial units</ref> be found?,"[0.17 0.78, 0.96 1.0]",bounding box,reference,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089760,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,Show a continuous region of <ref>inland wetlands</ref> in the scene.,"[0.6 0.52, 1.0 1.0]",bounding box,reference,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089761,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,Locate the <ref>largest patch of urban fabric</ref> present in the image.,"[0.0 0.79, 0.27 1.0]",bounding box,reference,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089762,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,"Provide a detailed summary of the scene, including the location and distribution of different land cover types.","This satellite image, captured during the summer season in Switzerland, showcases a predominantly agricultural landscape within the ""temperate, no dry season, warm summer"" climate zone. The largest area is arable land, spanning approximately 1,092,000 square meters. Interspersed among the agricultural areas are smaller patches of inland wetlands (~170,000 sqm) and industrial or commercial units (~122,000 sqm). Additionally, a marginal area of urban fabric is present, covering less than 5% (72,000 sqm) of the total area, and is distributed over two individual marginal areas. The arable land borders with inland wetlands, industrial or commercial units, and urban fabric. Furthermore, the inland wetlands share a border with industrial or commercial units, which are also adjacent to the urban fabric. The diverse landscape is characterized by a mix of agricultural areas and artificial surfaces, highlighting the varied ecosystems within this region.",captioning,None,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089763,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,"Which pair of classes touch in the satellite image? a) Industrial or commercial units and Inland wetlands, b) Inland wetlands and Urban fabric, c) Inland wetlands and Pastures, d) Coastal wetlands and Mixed forest",a,mcq,adjacency,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089764,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,"Which land cover classes are adjacent? a) Beaches, dunes, sands and Broad-leaved forest, b) Inland wetlands and Urban fabric, c) Coastal wetlands and Industrial or commercial units, d) Arable land and Urban fabric",d,mcq,adjacency,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089765,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,"Which classes share a boundary? a) Inland waters and Permanent crops, b) Permanent crops and Urban fabric, c) Industrial or commercial units and Urban fabric, d) Inland wetlands and Urban fabric",c,mcq,adjacency,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089766,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,"Select the pair that borders each other: a) Coastal wetlands and Inland wetlands, b) Arable land and Inland wetlands, c) Agro-forestry areas and Pastures, d) Inland wetlands and Urban fabric",b,mcq,adjacency,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089767,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,"Which land cover classes are adjacent? a) Broad-leaved forest and Mixed forest, b) Arable land and Industrial or commercial units, c) Arable land and Coastal wetlands, d) Inland wetlands and Urban fabric",b,mcq,adjacency,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089768,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,"How much of the image do inland wetlands cover? a) 432000 to 576000 m2, b) 0 to 432000 m2, c) 1152000 to 1440000 m2, d) 720000 to 1008000 m2",b,mcq,area,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089769,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,"What is the total area of urban fabrics in the image? a) 0 to 10%, b) 60 to 70%, c) 10 to 30%, d) 80 to 100%",a,mcq,area,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089770,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,"Which climate zone is shown in the satellite image? a) Polar, tundra, b) Temperate, dry summer, warm summer, c) Cold, no dry season, warm summer, d) Temperate, no dry season, warm summer",d,mcq,climate zone,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089771,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,"Identify how many patches of urban fabric exist in the image: a) 4, b) 1, c) 3, d) 2",d,mcq,count,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089772,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,"How many continuous areas are covered by inland wetlands? a) 3, b) 5, c) 1, d) 2",c,mcq,count,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089773,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,"From the following options, pick the one that corresponds to the country shown in the satellite image: a) Lithuania, b) Kosovo, c) Switzerland, d) Serbia",c,mcq,country,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089774,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,"From the options below, pick the land cover class visible in the image: a) Broad-leaved forest, b) Urban fabric, c) Complex cultivation patterns, d) Moors, heathland and sclerophyllous vegetation",b,mcq,presence,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089775,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,"Which of these land cover types is found in the image? a) Pastures, b) Permanent crops, c) Industrial or commercial units, d) Broad-leaved forest",c,mcq,presence,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089776,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,"Which land cover type can be observed in this image? a) Mixed forest, b) Coastal wetlands, c) Inland wetlands, d) Beaches, dunes, sands",c,mcq,presence,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1089777,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,"Identify the season, in which the satellite image was taken: a) Winter, b) Spring, c) Autumn, d) Summer",d,mcq,season,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092852,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,Does any inland wetland directly border urban fabrics in this scene?,yes,binary,adjacency,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092853,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,Is any arable land situated directly next to inland wetlands?,yes,binary,adjacency,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092854,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,Does any mixed forest make contact with urban fabrics in the image?,yes,binary,adjacency,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092855,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,Does any instance of industrial or commercial units border a mixed forest in this scene?,no,binary,adjacency,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092856,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,Is there any arable land and industrial or commercial units positioned next to each other in the scene?,no,binary,adjacency,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092857,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,Is any instance of industrial or commercial units immediately next to inland wetlands?,no,binary,adjacency,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092858,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,Does any coastal wetland come into contact with industrial or commercial units in the image?,no,binary,adjacency,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092859,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,Is any instance of industrial or commercial units and urban fabrics neighbouring each other in the image?,no,binary,adjacency,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092860,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,Is the image fully covered by industrial or commercial units?,no,binary,area,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092861,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,Do industrial or commercial units span more than 0 square meters?,yes,binary,area,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092862,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,Do urban fabrics cover a maximum of 60% of the image?,yes,binary,area,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092863,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,Is the total area of urban fabrics smaller than 20%?,no,binary,area,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092864,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,Do industrial or commercial units appear in four or more connected regions here?,no,binary,count,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092865,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,Are fewer than three continuous areas of industrial or commercial units visible here?,yes,binary,count,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092866,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,Would you identify at least two connected zones of urban fabrics here?,yes,binary,count,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092867,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,Are urban fabrics present in fewer than two continuous regions here?,no,binary,count,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092868,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,Can industrial or commercial units be detected in the satellite image?,yes,binary,presence,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092869,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,Does the satellite image display inland wetlands?,yes,binary,presence,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092870,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,"Generate a bounding box around the land cover class instance at <point>(0.14, 0.24)</point> in the satellite image.","[0.0 0.0, 0.35 0.49]",bounding box,point,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092871,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,"Provide a bounding box surrounding the land cover class instance positioned at <point>(0.4, 0.08)</point> in the image.","[0.19 0.0, 0.6 0.21]",bounding box,point,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092872,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,"Generate a bounding box enclosing the land cover class instance at <point>(0.04, 0.13)</point> in the satellite image.","[0.0 0.0, 0.1 0.36]",bounding box,point,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092873,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,Indicate the position of a continuous region of <ref>inland wetlands</ref>.,"[0.19 0.0, 0.6 0.21]",bounding box,reference,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092874,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,Identify the <ref>largest continuous region of urban fabric</ref>.,"[0.7 0.19, 1.0 1.0]",bounding box,reference,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092875,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,"Provide a description of this satellite image, including its geographic location, season, and land cover types.","This satellite image, captured during the summer season in Switzerland, showcases a predominantly agricultural landscape within the ""temperate, no dry season, warm summer"" climate zone. The largest area is arable land, spanning approximately 988,000 square meters, and is distributed over two individual areas, one of which is a larger area (~961,000 sqm) and a marginal area. Arable land borders urban fabric (~317,000 sqm), which is divided into two smaller areas (~198,000 sqm and ~119,000 sqm), as well as inland wetlands (~90,000 sqm) and mixed forest. Additionally, arable land is next to industrial or commercial units, each covering less than 5% (72,000 sqm) of the total area. The urban fabric is adjacent to both inland wetlands and mixed forest. The landscape is characterized by a mix of artificial surfaces, including urban fabric and industrial or commercial units, alongside agricultural areas and scattered patches of wetlands and forest, highlighting the diverse ecosystem within this region.",captioning,None,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092876,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,"Identify touching classes: a) Coastal wetlands and Industrial or commercial units, b) Natural grassland and sparsely vegetated areas and Transitional woodland, shrub, c) Industrial or commercial units and Mixed forest, d) Mixed forest and Urban fabric",d,mcq,adjacency,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092877,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,"Which classes are in contact in this scene? a) Arable land and Inland wetlands, b) Industrial or commercial units and Inland wetlands, c) Industrial or commercial units and Transitional woodland, shrub, d) Mixed forest and Pastures",a,mcq,adjacency,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092878,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,"Which classes are in contact in this scene? a) Industrial or commercial units and Mixed forest, b) Natural grassland and sparsely vegetated areas and Permanent crops, c) Coniferous forest and Urban fabric, d) Inland wetlands and Urban fabric",d,mcq,adjacency,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092879,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,"Identify the classes that border each other: a) Industrial or commercial units and Permanent crops, b) Arable land and Complex cultivation patterns, c) Arable land and Urban fabric, d) Industrial or commercial units and Inland wetlands",c,mcq,adjacency,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092880,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,"Pick the area covered by inland wetlands: a) 30 to 70%, b) 0 to 20%, c) 20 to 30%, d) 70 to 80%",b,mcq,area,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092881,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,"Pick the coverage for urban fabrics: a) 30 to 50%, b) 0 to 20%, c) 20 to 30%, d) 60 to 80%",c,mcq,area,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092882,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,"Which climate zone is depicted in this image? a) Temperate, no dry season, warm summer, b) Temperate, no dry season, cold summer, c) Arid, steppe, cold, d) Cold, no dry season, hot summer",a,mcq,climate zone,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
1092883,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,"How many patches of inland wetlands can be observed? a) 5, b) 4, c) More than five, d) 1",d,mcq,count,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
